Month,Day,Hour,Season,Weekday,Tarrif Period,Import Rate,Export Rate,Load,solar,for Grid/Batt,BatterykWh,GridkWh,Excl Solar Cost,Grid Import kWh,Cum Import kWh,Grid Export kWh,Import Cost,Export Revenue
2,11,15,Low Demand,6,Standard,158.13,110.05,8,26.03468,18.03468,80.0,18.03468000000001,12.6504,0.0,-92.67508,18.03468000000001,-0.0,19.847165340000007
2,11,16,Low Demand,6,Standard,158.13,110.05,8,19.3072,11.307200000000002,80.0,11.307199999999995,12.6504,0.0,-92.67508,11.307199999999995,-0.0,12.443573599999993
2,11,17,Low Demand,6,Standard,158.13,110.05,8,10.6502,2.6502,80.0,2.650199999999998,12.6504,0.0,-92.67508,2.650199999999998,-0.0,2.916545099999998
2,11,18,Low Demand,6,Peak,239.97,159.92,5,3.0383199999999997,-1.9616800000000003,78.03832,0.0,11.9985,0.0,-92.67508,0.0,-0.0,0.0
2,11,19,Low Demand,6,Peak,239.97,159.92,1,0.05240000000000001,-0.9476,77.09072,0.0,2.3997,0.0,-92.67508,0.0,-0.0,0.0
2,11,20,Low Demand,6,Standard,158.13,110.05,1,0.0,-1.0,76.09072,0.0,1.5813,0.0,-92.67508,0.0,-0.0,0.0
2,11,21,Low Demand,6,Standard,158.13,110.05,1,0.0,-1.0,75.09072,0.0,1.5813,0.0,-92.67508,0.0,-0.0,0.0
2,11,22,Low Demand,6,Off-Peak,118.59,69.82,1,0.0,-1.0,75.09072,-1.0,1.1859,-1.0,-93.67508,0.0,1.1859,0.0
2,11,23,Low Demand,6,Off-Peak,118.59,69.82,1,0.0,-1.0,75.09072,-1.0,1.1859,-1.0,-94.67508,0.0,1.1859,0.0
2,12,0,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,75.09072,-1.0,1.1859,-1.0,-95.67508,0.0,1.1859,0.0
2,12,1,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,75.09072,-1.0,1.1859,-1.0,-96.67508,0.0,1.1859,0.0
2,12,2,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,75.09072,-1.0,1.1859,-1.0,-97.67508,0.0,1.1859,0.0
2,12,3,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,75.09072,-1.0,1.1859,-1.0,-98.67508,0.0,1.1859,0.0
2,12,4,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,75.09072,-1.0,1.1859,-1.0,-99.67508,0.0,1.1859,0.0
2,12,5,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,75.09072,-1.0,1.1859,-1.0,-100.67508,0.0,1.1859,0.0
2,12,6,Low Demand,7,Off-Peak,118.59,69.82,1,0.054720000000000005,-0.94528,75.09072,-0.94528,1.1859,-0.94528,-101.62036,0.0,1.121007552,0.0
2,12,7,Low Demand,7,Standard,158.13,110.05,1,3.06808,2.06808,77.1588,0.0,1.5813,0.0,-101.62036,0.0,-0.0,0.0
2,12,8,Low Demand,7,Standard,158.13,110.05,1,10.188799999999999,9.188799999999999,80.0,6.3476,1.5813,0.0,-101.62036,6.3476,-0.0,6.9855338
2,12,9,Low Demand,7,Standard,158.13,110.05,1,16.82404,15.82404,80.0,15.824039999999997,1.5813,0.0,-101.62036,15.824039999999997,-0.0,17.414356019999996
2,12,10,Low Demand,7,Standard,158.13,110.05,1,19.41916,18.41916,80.0,18.419160000000005,1.5813,0.0,-101.62036,18.419160000000005,-0.0,20.270285580000003
2,12,11,Low Demand,7,Standard,158.13,110.05,1,25.727040000000002,24.727040000000002,80.0,24.727040000000002,1.5813,0.0,-101.62036,24.727040000000002,-0.0,27.212107520000004
2,12,12,Low Demand,7,Off-Peak,118.59,69.82,1,29.634,28.634,80.0,28.634,1.1859,0.0,-101.62036,28.634,-0.0,19.9922588
2,12,13,Low Demand,7,Off-Peak,118.59,69.82,1,31.28336,30.28336,80.0,30.28336,1.1859,0.0,-101.62036,30.28336,-0.0,21.143841952
2,12,14,Low Demand,7,Off-Peak,118.59,69.82,1,30.013800000000003,29.013800000000003,80.0,29.013800000000003,1.1859,0.0,-101.62036,29.013800000000003,-0.0,20.25743516
2,12,15,Low Demand,7,Off-Peak,118.59,69.82,1,25.991280000000003,24.991280000000003,80.0,24.991280000000003,1.1859,0.0,-101.62036,24.991280000000003,-0.0,17.448911696
2,12,16,Low Demand,7,Off-Peak,118.59,69.82,1,19.42304,18.42304,80.0,18.42304,1.1859,0.0,-101.62036,18.42304,-0.0,12.862966528
2,12,17,Low Demand,7,Off-Peak,118.59,69.82,1,10.63564,9.63564,80.0,9.63564,1.1859,0.0,-101.62036,9.63564,-0.0,6.727603848
2,12,18,Low Demand,7,Standard,158.13,110.05,1,2.9798,1.9798,80.0,1.9797999999999973,1.5813,0.0,-101.62036,1.9797999999999973,-0.0,2.178769899999997
2,12,19,Low Demand,7,Standard,158.13,110.05,1,0.03572,-0.96428,79.03572,0.0,1.5813,0.0,-101.62036,0.0,-0.0,0.0
2,12,20,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-102.62036,0.0,1.1859,0.0
2,12,21,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-103.62036,0.0,1.1859,0.0
2,12,22,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-104.62036,0.0,1.1859,0.0
2,12,23,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-105.62036,0.0,1.1859,0.0
2,13,0,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-106.62036,0.0,1.1859,0.0
2,13,1,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-107.62036,0.0,1.1859,0.0
2,13,2,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-108.62036,0.0,1.1859,0.0
2,13,3,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-109.62036,0.0,1.1859,0.0
2,13,4,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-110.62036,0.0,1.1859,0.0
2,13,5,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-111.62036,0.0,1.1859,0.0
2,13,6,Low Demand,1,Off-Peak,118.59,69.82,1,0.05348,-0.94652,79.03572,-0.94652,1.1859,-0.94652,-112.56688,0.0,1.1224780680000002,0.0
2,13,7,Low Demand,1,Off-Peak,118.59,69.82,1,3.0650399999999998,2.0650399999999998,79.03572,2.0650399999999998,1.1859,0.0,-112.56688,2.0650399999999998,-0.0,1.4418109279999995
2,13,8,Low Demand,1,Off-Peak,118.59,69.82,1,10.70364,9.70364,79.03572,9.70364,1.1859,0.0,-112.56688,9.70364,-0.0,6.775081448
2,13,9,Low Demand,1,Off-Peak,118.59,69.82,1,19.19896,18.19896,79.03572,18.19896,1.1859,0.0,-112.56688,18.19896,-0.0,12.706513871999999
2,13,10,Low Demand,1,Off-Peak,118.59,69.82,1,25.59236,24.59236,79.03572,24.59236,1.1859,0.0,-112.56688,24.59236,-0.0,17.170385751999998
2,13,11,Low Demand,1,Off-Peak,118.59,69.82,1,30.44976,29.44976,79.03572,29.44976,1.1859,0.0,-112.56688,29.44976,-0.0,20.561822432
2,13,12,Low Demand,1,Off-Peak,118.59,69.82,1,32.66532,31.66532,79.03572,31.66532,1.1859,0.0,-112.56688,31.66532,-0.0,22.108726423999997
2,13,13,Low Demand,1,Off-Peak,118.59,69.82,1,32.78572,31.785719999999998,79.03572,31.785719999999998,1.1859,0.0,-112.56688,31.785719999999998,-0.0,22.192789703999996
2,13,14,Low Demand,1,Off-Peak,118.59,69.82,1,30.529760000000003,29.529760000000003,79.03572,29.529760000000003,1.1859,0.0,-112.56688,29.529760000000003,-0.0,20.617678432
2,13,15,Low Demand,1,Off-Peak,118.59,69.82,1,26.15796,25.15796,79.03572,25.15796,1.1859,0.0,-112.56688,25.15796,-0.0,17.565287671999997
2,13,16,Low Demand,1,Off-Peak,118.59,69.82,1,19.33016,18.33016,79.03572,18.33016,1.1859,0.0,-112.56688,18.33016,-0.0,12.798117711999998
2,13,17,Low Demand,1,Off-Peak,118.59,69.82,1,10.625599999999999,9.625599999999999,79.03572,9.625599999999999,1.1859,0.0,-112.56688,9.625599999999999,-0.0,6.720593919999999
2,13,18,Low Demand,1,Off-Peak,118.59,69.82,1,2.9756400000000003,1.9756400000000003,79.03572,1.9756400000000003,1.1859,0.0,-112.56688,1.9756400000000003,-0.0,1.379391848
2,13,19,Low Demand,1,Off-Peak,118.59,69.82,1,0.0356,-0.9644,79.03572,-0.9644,1.1859,-0.9644,-113.53128,0.0,1.14368196,0.0
2,13,20,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-114.53128,0.0,1.1859,0.0
2,13,21,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-115.53128,0.0,1.1859,0.0
2,13,22,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-116.53128,0.0,1.1859,0.0
2,13,23,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-117.53128,0.0,1.1859,0.0
2,14,0,Low Demand,2,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-118.53128,0.0,1.1859,0.0
2,14,1,Low Demand,2,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-119.53128,0.0,1.1859,0.0
2,14,2,Low Demand,2,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-120.53128,0.0,1.1859,0.0
2,14,3,Low Demand,2,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-121.53128,0.0,1.1859,0.0
2,14,4,Low Demand,2,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-122.53128,0.0,1.1859,0.0
2,14,5,Low Demand,2,Off-Peak,118.59,69.82,1,0.0,-1.0,79.03572,-1.0,1.1859,-1.0,-123.53128,0.0,1.1859,0.0
2,14,6,Low Demand,2,Standard,158.13,110.05,1,0.036840000000000005,-0.96316,78.07256,0.0,1.5813,0.0,-123.53128,0.0,-0.0,0.0
2,14,7,Low Demand,2,Peak,239.97,159.92,5,2.97876,-2.02124,76.05131999999999,0.0,11.9985,0.0,-123.53128,0.0,-0.0,0.0
2,14,8,Low Demand,2,Peak,239.97,159.92,8,10.085560000000001,2.085560000000001,78.13687999999999,0.0,19.1976,0.0,-123.53128,0.0,-0.0,0.0
2,14,9,Low Demand,2,Peak,239.97,159.92,8,17.34168,9.34168,80.0,7.478559999999987,19.1976,0.0,-123.53128,7.478559999999987,-0.0,11.95971315199998
2,14,10,Low Demand,2,Standard,158.13,110.05,8,22.31108,14.31108,80.0,14.311080000000004,12.6504,0.0,-123.53128,14.311080000000004,-0.0,15.749343540000005
2,14,11,Low Demand,2,Standard,158.13,110.05,8,28.40332,20.40332,80.0,20.403320000000008,12.6504,0.0,-123.53128,20.403320000000008,-0.0,22.453853660000007
2,14,12,Low Demand,2,Standard,158.13,110.05,8,31.43164,23.43164,80.0,23.43164,12.6504,0.0,-123.53128,23.43164,-0.0,25.786519820000002
2,14,13,Low Demand,2,Standard,158.13,110.05,8,31.9192,23.9192,80.0,23.919200000000004,12.6504,0.0,-123.53128,23.919200000000004,-0.0,26.323079600000007
2,14,14,Low Demand,2,Standard,158.13,110.05,8,29.720200000000002,21.720200000000002,80.0,21.720200000000006,12.6504,0.0,-123.53128,21.720200000000006,-0.0,23.903080100000007
2,14,15,Low Demand,2,Standard,158.13,110.05,8,25.46144,17.46144,80.0,17.461439999999996,12.6504,0.0,-123.53128,17.461439999999996,-0.0,19.216314719999996
2,14,16,Low Demand,2,Standard,158.13,110.05,8,18.94312,10.94312,80.0,10.943119999999993,12.6504,0.0,-123.53128,10.943119999999993,-0.0,12.042903559999992
2,14,17,Low Demand,2,Standard,158.13,110.05,8,10.519079999999999,2.519079999999999,80.0,2.5190800000000024,12.6504,0.0,-123.53128,2.5190800000000024,-0.0,2.7722475400000026
2,14,18,Low Demand,2,Peak,239.97,159.92,5,2.8104,-2.1896,77.8104,0.0,11.9985,0.0,-123.53128,0.0,-0.0,0.0
2,14,19,Low Demand,2,Peak,239.97,159.92,1,0.03476,-0.96524,76.84516,0.0,2.3997,0.0,-123.53128,0.0,-0.0,0.0
2,14,20,Low Demand,2,Standard,158.13,110.05,1,0.0,-1.0,75.84516,0.0,1.5813,0.0,-123.53128,0.0,-0.0,0.0
2,14,21,Low Demand,2,Standard,158.13,110.05,1,0.0,-1.0,74.84516,0.0,1.5813,0.0,-123.53128,0.0,-0.0,0.0
2,14,22,Low Demand,2,Off-Peak,118.59,69.82,1,0.0,-1.0,74.84516,-1.0,1.1859,-1.0,-124.53128,0.0,1.1859,0.0
2,14,23,Low Demand,2,Off-Peak,118.59,69.82,1,0.0,-1.0,74.84516,-1.0,1.1859,-1.0,-125.53128,0.0,1.1859,0.0
2,15,0,Low Demand,3,Off-Peak,118.59,69.82,1,0.0,-1.0,74.84516,-1.0,1.1859,-1.0,-126.53128,0.0,1.1859,0.0
2,15,1,Low Demand,3,Off-Peak,118.59,69.82,1,0.0,-1.0,74.84516,-1.0,1.1859,-1.0,-127.53128,0.0,1.1859,0.0
2,15,2,Low Demand,3,Off-Peak,118.59,69.82,1,0.0,-1.0,74.84516,-1.0,1.1859,-1.0,-128.53128,0.0,1.1859,0.0
2,15,3,Low Demand,3,Off-Peak,118.59,69.82,1,0.0,-1.0,74.84516,-1.0,1.1859,-1.0,-129.53128,0.0,1.1859,0.0
2,15,4,Low Demand,3,Off-Peak,118.59,69.82,1,0.0,-1.0,74.84516,-1.0,1.1859,-1.0,-130.53128,0.0,1.1859,0.0
2,15,5,Low Demand,3,Off-Peak,118.59,69.82,1,0.0,-1.0,74.84516,-1.0,1.1859,-1.0,-131.53128,0.0,1.1859,0.0
2,15,6,Low Demand,3,Standard,158.13,110.05,1,0.0,-1.0,73.84516,0.0,1.5813,0.0,-131.53128,0.0,-0.0,0.0
2,15,7,Low Demand,3,Peak,239.97,159.92,5,2.04492,-2.95508,70.89008000000001,0.0,11.9985,0.0,-131.53128,0.0,-0.0,0.0
2,15,8,Low Demand,3,Peak,239.97,159.92,8,8.552760000000001,0.552760000000001,71.44284000000002,0.0,19.1976,0.0,-131.53128,0.0,-0.0,0.0
2,15,9,Low Demand,3,Peak,239.97,159.92,8,16.81604,8.816040000000001,80.0,0.2588800000000191,19.1976,0.0,-131.53128,0.2588800000000191,-0.0,0.4140008960000305
2,15,10,Low Demand,3,Standard,158.13,110.05,8,23.080479999999994,15.080479999999994,80.0,15.080479999999994,12.6504,0.0,-131.53128,15.080479999999994,-0.0,16.596068239999994
